id,url,title,subtitle,claps,responses,reading_time,publication,date
130,https://medium.com/swlh/4-hard-lessons-i-learned-after-i-quit-my-high-paying-job-to-write-full-time-52d13bab403f,4 Hard Lessons I Learned After I Quit My High-Paying Job To Write Full-Time,#1. Having a “Friendly”…,583,9,5,The Startup,19-02-2023
131,https://medium.com/swlh/why-every-business-regardless-of-size-needs-a-zero-trust-model-b3e942a2053d,"Why Every Business, Regardless of Size, Needs A Zero Trust Model",,24,2,6,The Startup,19-02-2023
132,https://writingcooperative.com/11-tips-for-writing-fantastic-product-descriptions-b19c71f96015,11 Tips for Writing Fantastic Product Descriptions,Research shows that weak product descriptions are…,144,2,8,The Writing Cooperative,19-02-2023
133,https://writingcooperative.com/creative-exhaustion-ad5b160edf67,Creative Exhaustion,"Why writers need to know what is it, how to spot it, and how to recover from it.",384,9,9,The Writing Cooperative,19-02-2023
134,https://writingcooperative.com/how-to-launch-a-newspaper-make-community-journalism-pay-35acc15f15b7,"<strong class=""markup--strong markup--h3-strong"">How To Launch a Newspaper &amp; Make Community Journalism Pay</strong>",A case study in building a business from…,505,8,7,The Writing Cooperative,19-02-2023
135,https://writingcooperative.com/take-it-for-grant-ed-753388d0d203,Take it for Granted,Non-profits need your writing skills,80,0,7,The Writing Cooperative,19-02-2023
136,https://towardsdatascience.com/a-day-in-the-life-of-a-chief-data-scientist-1cbda76c631d,A Day in the Life of a Chief Data Scientist,Spoiler alert — I don’t do much data science!,185,0,13,Towards Data Science,06-02-2023
137,https://towardsdatascience.com/equal-size-spectral-clustering-cce65c6f9ba3,Equal-size spectral clustering,A modification of this popular algorithm that builds clusters balanced…,291,1,7,Towards Data Science,06-02-2023
138,https://towardsdatascience.com/what-i-learned-from-the-best-and-the-worst-machine-learning-team-leads-c9331f56da4d,Become An Effective Machine Learning Team Lead,"Managing communication, infrastructure and documentation",196,2,11,Towards Data Science,06-02-2023
139,https://towardsdatascience.com/14-techniques-to-make-your-pandas-workflow-lighting-fast-b00ff0ac9267,14 Techniques to make your Pandas workflow lighting fast,Essential guide to scale-up your Pandas…,181,1,6,Towards Data Science,06-02-2023
140,https://towardsdatascience.com/how-to-train-a-word2vec-model-from-scratch-with-gensim-c457d587e031,How to Train a Word2Vec Model from Scratch with Gensim,"<em class=""markup--em markup--h4-em"">In this article we will explore Gensim, a very</em>",62,0,9,Towards Data Science,06-02-2023
141,https://towardsdatascience.com/args-vs-kwargs-which-is-the-fastest-way-to-call-a-function-in-python-afb2e817120,Args vs kwargs: which is the fastest way to call a function in Python?,A clear demonstration of the…,29,1,3,Towards Data Science,06-02-2023
142,https://towardsdatascience.com/how-to-detect-drift-in-machine-learning-models-8a0be4049eed,How to Detect Drift in Machine Learning Models,"<em class=""markup--em markup--h4-em"">This might be the reason why your model performance</em>",78,2,8,Towards Data Science,06-02-2023
143,https://towardsdatascience.com/monitoring-machine-learning-models-a-tried-and-true-cure-for-a-data-scientists-insomnia-c45b0979a878,Monitoring Machine Learning Models: A fundamental practice for data scientists and machine learning engineers,,215,0,15,Towards Data Science,06-02-2023
144,https://towardsdatascience.com/how-to-perform-univariate-outlier-detection-in-python-for-machine-learning-b9fb05e72661,How to Perform Univariate Outlier Detection in Python for Machine Learning,Univariate outlier…,78,0,9,Towards Data Science,06-02-2023
145,https://towardsdatascience.com/how-to-do-cross-validation-effectively-1bbeb1d69ee8,How to Do Cross-Validation Effectively,A guide to cross-validation best practices: re-training and…,78,1,6,Towards Data Science,06-02-2023
146,https://towardsdatascience.com/extractive-vs-generative-q-a-which-is-better-for-your-business-5a8a1faab59a,Extractive vs Generative Q&A — Which is better for your business?,The arrival of ChatGPT hints at a…,18,0,6,Towards Data Science,06-02-2023
147,https://towardsdatascience.com/mlops-made-simple-how-to-run-a-batch-prediction-pipeline-using-azure-machine-learning-components-ea7931e818c8,MLOps made simple: how to run a batch prediction pipeline using Azure Machine Learning components,,31,0,7,Towards Data Science,06-02-2023
148,https://towardsdatascience.com/from-algorithms-to-words-why-i-write-about-machine-learning-36e705e1fe54,From Algorithms to Words: Why I Write About Machine Learning,Writing online has been a game-changer…,192,2,5,Towards Data Science,06-02-2023
149,https://towardsdatascience.com/writing-a-book-on-nlp-is-a-bit-like-solving-a-complex-data-science-project-c0848f975ca,Writing a book on NLP is a bit like solving a complex data science project,An interview with Lewis…,101,0,7,Towards Data Science,06-02-2023
150,https://towardsdatascience.com/lineman-stationarity-ffacde2cfc8,Lineman Stationarity,A data-driven metric for offensive linemen,46,0,6,Towards Data Science,06-02-2023
151,https://towardsdatascience.com/optimal-demand-fulfillment-an-industryapproach-58746615d91e,Optimal Demand Fulfillment: An Industry Approach,,15,0,8,Towards Data Science,06-02-2023
152,https://towardsdatascience.com/predicting-protein-annotations-using-the-cafa2-competition-methodology-part-i-c60ba6283b87,Predicting Protein Functions using Machine Learning,How to predict protein functions using the CAFA2…,27,0,22,Towards Data Science,06-02-2023
153,https://uxdesign.cc/actually-we-should-be-worried-about-ai-coming-for-our-ux-jobs-97cab3519c6d,"Actually, we should be worried about AI coming for our UX jobs","Prudence and caution, not blind…",658,16,4,UX Collective,06-02-2023
154,https://uxdesign.cc/should-inclusive-design-be-a-ux-concern-139f2d2ae35e,Should inclusive design be a UX concern?,The data may surprise you.,406,1,5,UX Collective,06-02-2023
155,https://uxdesign.cc/some-ethical-dilemmas-surrounding-the-study-of-human-behaviour-for-marketing-purposes-6b3cb99f1f82,"<strong class=""markup--strong markup--h3-strong"">Ethical dilemmas around the study of human behavior for marketing</strong>",Turning challenges into possible paths,493,18,7,UX Collective,06-02-2023
156,https://uxdesign.cc/the-power-of-a-catchy-name-2c30949490f4,The power of a catchy name,How naming your UX Research findings can make them stick,448,7,5,UX Collective,06-02-2023
157,https://uxdesign.cc/designops-okrs-or-balanced-scorecards-92dbac6e8817,DesignOps: OKRs or balanced scorecards?,As a transformative discipline focused on delivering tangible…,174,1,6,UX Collective,06-02-2023
158,https://uxdesign.cc/servants-of-insight-embracing-ambiguity-and-failure-in-ux-research-1e0d67c2c025,Servants of insight: ,The top 3 key skills you need to…,487,0,9,UX Collective,06-02-2023
159,https://uxdesign.cc/vanity-interviews-what-can-pms-and-ux-researchers-learn-from-oral-historians-7af4ed415434,Vanity interviews: what can PMs and UX researchers learn from oral historians?,Avoid “vanity…,110,2,8,UX Collective,06-02-2023
160,https://uxdesign.cc/heres-how-to-build-and-host-a-responsive-portfolio-inside-figma-755456dab61,Here’s how to build and host a responsive portfolio inside Figma,,39,1,5,UX Collective,06-02-2023
161,https://uxdesign.cc/ageism-netflixs-mistake-board-game-ux-conditional-logic-in-figma-8ce86d02a379,"Ageism, Netflix’s mistake, board game UX, conditional logic in Figma",Weekly curated resources for…,100,0,3,UX Collective,06-02-2023
162,https://uxdesign.cc/the-rise-of-digital-accessibility-building-the-business-case-b990a4fda213,"<strong class=""markup--strong markup--h3-strong"">The rise of digital accessibility: building the business case</strong>",,147,0,10,UX Collective,06-02-2023
163,https://uxdesign.cc/the-perks-of-pair-designing-f0d103e4cfa1,The perks of pair-designing,Multiplying your design powers,65,0,5,UX Collective,06-02-2023
164,https://uxdesign.cc/what-is-healthcares-lego-bdb4ef9ee01e,What is healthcare’s LEGO?,,,0,5,UX Collective,06-02-2023
165,https://medium.com/swlh/feeling-unfulfilled-and-unhappy-happens-when-you-have-no-real-hobbies-outside-of-your-job-2f03a3bdc79d,Feeling Unfulfilled and Unhappy Happens When You Have No Real Hobbies Outside of Your Job,,1500,29,5,The Startup,06-02-2023
166,https://medium.com/swlh/5-writing-tips-to-develop-a-friendly-online-personality-really-connect-with-the-audience-d7c2d87a5b33,5 Writing Tips To Develop a Friendly Online Personality & [Really] Connect With The Audience,,910,19,6,The Startup,06-02-2023
167,https://medium.com/swlh/how-to-make-the-most-of-this-golden-age-for-writers-25b44a512aa7,How to Make the Most of This Golden Age For Writers,The era of successful and wealthy online writers…,335,5,5,The Startup,06-02-2023
168,https://medium.com/swlh/12-writing-mistakes-youre-making-right-now-but-don-t-have-to-11205f1a649c,12 Writing Mistakes You’re Making Right Now (But Don’t Have To),I found #8 is the hardest to correct,291,4,6,The Startup,06-02-2023
169,https://writingcooperative.com/youve-hit-publish-now-what-ee21ecbacf1e,You’ve Hit “Publish.” Now What?,,738,11,6,The Writing Cooperative,06-02-2023
170,https://writingcooperative.com/5-secrets-no-one-tells-you-about-writing-online-9838e7451f48,5 Secrets No One Tells You About Writing Online,It’s not all fairy dust and rainbows,365,6,6,The Writing Cooperative,06-02-2023
171,https://writingcooperative.com/i-block-people-who-respond-to-articles-with-a-question-mark-f15db5425019,I Block People Who Respond to Articles With a Question Mark,,,0,5,The Writing Cooperative,06-02-2023
172,https://writingcooperative.com/are-the-first-10-pages-of-your-novel-really-that-important-f711b880032,Are the First 10 Pages of Your Novel Really That Important?,How to start your novel,82,1,9,The Writing Cooperative,06-02-2023
173,https://writingcooperative.com/excuse-me-youve-got-something-under-your-words-e577cea6831a,"Excuse Me, You’ve Got Something Under Your Words",The words under the words,392,4,3,The Writing Cooperative,06-02-2023
174,https://towardsdatascience.com/sql-on-pandas-usign-duckdb-f7cd238a0a5a,SQL on Pandas — My New Favorite for 10X Speed.,Bringing the best of both worlds together,162,4,5,Towards Data Science,23-03-2023
175,https://towardsdatascience.com/enhanced-object-detection-how-to-effectively-implement-yolov8-afd1bf6132ae,Enhanced Object Detection: How To Effectively Implement YOLOv8,A practical guide to object detection…,77,1,7,Towards Data Science,23-03-2023
176,https://towardsdatascience.com/time-series-forecasting-with-facebooks-prophet-in-10-minutes-958bd1caff3f,Time Series Forecasting with Facebook’s Prophet in 10 Minutes,Part 1: Build a working model with 6…,102,0,6,Towards Data Science,23-03-2023
177,https://towardsdatascience.com/lets-talk-about-math-for-data-scientists-50184abd5964,Let’s Talk About Math (for Data Scientists),Our weekly selection of must-read Editors’ Picks and…,209,2,3,Towards Data Science,23-03-2023
178,https://towardsdatascience.com/making-language-models-similar-to-human-brain-b6ea8270be08,Making Language Models Similar to the Human Brain,,323,6,14,Towards Data Science,23-03-2023
179,https://towardsdatascience.com/decision-tree-regressor-in-excel-2d29d16df1db,Decision Tree Regressor in Excel,A Step-by-Step Guide for Machine Learning Beginners,115,0,6,Towards Data Science,23-03-2023
180,https://towardsdatascience.com/deploying-multiple-models-with-sagemaker-pipelines-fb7363094c50,Deploying Multiple Models with SageMaker Pipelines,Applying MLOps best practices to advanced serving…,35,0,8,Towards Data Science,23-03-2023
181,https://towardsdatascience.com/gradient-boosting-to-early-stop-or-not-to-early-stop-5ea67ac09d83,Gradient Boosting: To Early Stop or Not To Early Stop,How early stopping halves training time for…,35,1,7,Towards Data Science,23-03-2023
182,https://towardsdatascience.com/what-stops-you-from-getting-your-first-data-science-job-ccf93e4187d4,"<strong class=""markup--strong markup--h3-strong"">What Stops You From Getting Your First Data Science Job?</strong>",Walkthrough of the data science interview…,57,1,12,Towards Data Science,23-03-2023
183,https://towardsdatascience.com/how-to-parse-html-with-regex-6b9c0980382f,How To Parse HTML With Regex,Using the ,41,1,11,Towards Data Science,23-03-2023
184,https://uxdesign.cc/testing-readability-tests-flesch-kincaid-ari-and-gunning-fog-78cce2c41db8,"Testing readability tests: Flesch–Kincaid, ARI, and Gunning Fog",The lousy powers behind Hemingway…,527,11,11,UX Collective,23-03-2023
185,https://uxdesign.cc/the-algebra-of-value-for-startups-cfadea34ed3b,The algebra of VALUE for startups,A mathematical look at why the next generation of startups should…,606,7,7,UX Collective,23-03-2023
186,https://medium.com/swlh/now-that-google-search-is-dying-here-are-better-alternatives-2d6023992daa,"Now that Google Search is Dying, Here Are Better Alternatives",Not Bing or ChatGPT,989,23,5,The Startup,23-03-2023
187,https://medium.com/swlh/how-i-convinced-myself-to-stop-worrying-about-chatgpt-and-embrace-our-new-a-i-overlords-302c454d2bff,"<strong class=""markup--strong markup--h3-strong"">How I Convinced Myself to Stop Worrying About ChatGPT and Embrace Our New A.I. Overlords</strong>",,125,4,4,The Startup,23-03-2023
188,https://medium.com/swlh/how-content-creators-can-also-start-online-course-empires-236bc8c3434f,How Content Creators Can Also Start Online Course Empires,Let a real-life online course creator…,576,12,7,The Startup,23-03-2023
189,https://medium.com/swlh/how-to-set-rates-as-a-freelancer-and-ensure-youre-getting-paid-what-you-re-worth-ff0e5e0f5063,How to Set Rates as a Freelancer and Ensure You’re Getting Paid What You’re Worth,,423,9,4,The Startup,23-03-2023
190,https://medium.com/swlh/unlock-your-wealth-potential-with-empowered-learning-fa8a0f022569,Unlock Your Wealth Potential With Empowered Learning,How leveled-up learning can help you build a…,180,2,7,The Startup,23-03-2023
191,https://medium.com/swlh/7-online-business-models-that-give-everyday-creators-like-you-the-license-to-print-money-a82dea0c3eed,7 Online Business Models That Give Everyday Creators Like You the License to Print Money,,744,8,7,The Startup,23-03-2023
